;Unnamed: 0;text;airline_sentiment
11103;1134;, waiting new pilot door plane BROKE. global services status airline that's unsafe? STUNNING;negative
11104;10108; know luggage is? Seriously?;negative
11105;422; thank you! See y'all soon! I'm excited see expansion destinations. Spread wings!;positive
11106;2722; Thank You;positive
11107;1880; oh did. Was still lost. Your tracking system stinks delivery system.;negative
11108;11363; #USAirways So flight Late Flight getting charlotte miss connector Phoenix thanks last time EVER FLY USAIR;negative
11109;14507; dont believe it, impossible agents get update delivery company since yesterday 11;negative
11110;1887; understand pay change problem plane. If weather would understand;negative
11111;5143; bags fly free..just not going.;negative
11112;6385;, Your male flight attendants must playing game called Who Bigger Dick People. Flight 952 CHI-MID;negative
11113;14447; got rebooked us airways guys flight got work. Any help would appreciated.;negative
11114;10551; i've hold hour trying change flight!!! COME ON;negative
11115;2535; booked lh via ua. However gate rebooked Late Flightr lh flight. Now flight didnt earn pqd me. How get;negative
11116;1767; yes, computer would allow get San Diego quick customer service not help. Says can't rebook http://t.co/KcVUbUYExc;negative
11117;1992;" realize said already. At least last time asked needed ""help""";negative
11118;11660; Being put back hold HOUR completely unacceptable.;negative
11119;3980; handle bag issues? And put onto first place?;negative
11120;929;  lost baggage… heard different things different employees .  said nothing.;negative
11121;5627;Thank help, Shannon! Great customer service, .;positive
11122;14605; trying book flight hold- can't get representative phone- Advice?;negative
11123;2493; bad idea let 200 people back terminal food vouchers allow 15 minutes get anything. Long lines!! #ua1523;negative
11124;9973; need actual person customer relations refund. What call? dispute charge credit card.;negative
11125;13487; stiiiil waiting. Please respond flight leaves 1/2 hrs;negative
11126;12691;" ""sorry disappointed"" #outoftouchwithreality #people kids jobs";negative
11127;2104; 20 yrs flying Continental/united exclusively get everyone hates fl1289sfo/EWR #getmeoffrhisFUCKINplane;negative
11128;12961; best 800 message saying use website website saying need call. If answer, #hardtodo;negative
11129;7691; let know status flight #454 PBI-JFK delayed 2.5hours board problem hatch..;negative
11130;10796; Shavon customer service desk Charlotte fantastic! So helpful smiling evn sounds like long day.Reward;positive
11131;12596; no not yet. Waiting connected agent;negative
11132;899; Male agnt LAS threatens Canadian cust cust takes pic gate agents announce can't help rebook. #friendlyskies?;negative
11133;13896; trouble getting rebooked;negative
11134;8520; appreciate actually responded travel way much tell coffee not basic option;negative
11135;10477; Thank you!!! This whole crew rocked bad weather diversion. Pilot keeping us well informed. #customerservice;positive
11136;1315; Michelle T1 ORD train staff treat customers. refreshing pleasure deal with.;positive
11137;13251; So much Status, EP 1.5 million miles. Revenue First class ticket Im sitting Coach thanks rude CS staff;negative
11138;10645; So supposed call Internet Desk? Especially since reservation told directly call main 1-800 number?;negative
11139;13522; get guys respond tweets DM??? Really sad feeling ignored.;negative
11140;5175; Cancelled Flight flight Cavalli calves interfering onboard equipment.;negative
11141;8536;" heading JFK principle alone deal lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail";negative
11142;9769; contacted got automated response give code.;negative
11143;14418; two delayed flights today weather reLate Flightd. Keep good work!;negative
11144;1168; hours rebook hours l8r problem again. Arrive gate stopped cause infant sitting yr old lap;negative
11145;12627; thank;positive
11146;7444; You get it. It's not money, It's PEOPLE!!!! How public apology president Jet Blue.;negative
11147;2318; sloppy stuff see anymore united raised expectations team poor;negative
11148;13475; change gate tell me? What fuck wrong people. Learn fucken job;negative
11149;9411; US 728. Nope, not getting off. hours plane. pilot announcements. One water run planet's smallest water bottles.;negative
11150;3111;" good, die anything. As say ""you get pay for""!";negative
11151;4072;  0162431184663. agents said would refunded. Agents said United never sold us ticket.;negative
11152;7938; what's broken tv seat 6F flight 1818 today? Planned catch  game!!! Nooooo;negative
11153;7554; rude rep trying book family vacation using trvl credit. phone w/ new rep helpful;negative
11154;10964; flight 1839 waiting weight balance info past 30 minutes!!!;negative
11155;12286; Lets hope stays way.Big thanks ground/outside crews across US last month. Great FB post yesterday.;positive
11156;8633;. handled 's question like social media pros. Good practice transportation systems run friendly AIs!;positive
11157;12831; Thx, someone picked 45 minutes;negative
11158;9969; -- I've hold 40 mins Cancelled Flight reservation afternoon. Is another way? Web tells call.;negative
11159;11909; might look that. My wife travels much do. Could use membership?;positive
11160;13850; even worse, time responded tweets took two flights five hours. And quickest response!;negative
11161;4899; love Companion Pass (qualified 4th year). #HollyMais;positive
11162;5486; great flight got us back time! Thanks;positive
11163;8112; This error message: Paper tickets cannot serviced on-line. Please see JetBlue Crewmember assistance.;negative
11164;6719; Hi-My flight (BNA LGA) Cancelled Flighted morning--#1814. Looks like flights BNA taking off. Any chance?;negative
11165;2762;" free booze Bach party would make better! ORD--&gt;MSY #Delayed #Again We enjoy either way. Thanks!";positive
11166;4201; probably someone returned call email. Case number 8273993;negative
11167;13972; flight VCP JFK delayed Cancelled Flighted, do?;negative
11168;13570; please help? rebooked incorrectly flight Cancelled Flightled. please fix flt Tuesday!!;negative
11169;10005; help im falling one planes;negative
11170;11042; already did. My question is, still say progress ? It's days.;negative
11171;11773; never life dealt poor customer service, irresponsible staff lack care LGA-IAH day 2, baggage NC?;negative
11172;124; absolute best team customer service ever. Every time fly I'm delighted. Thank you!;positive
11173;12146; I'm not sure happened USAirways status merger took place.;negative
11174;12790;  joke mail The receipt !! Yet. We can't mail Them payment fly hand right;negative
11175;11807; Travelling pwm atl Sunday That flight got Cancelled Flightled new flight Cancelled Flightled got disconnected reFlight Booking Problems;negative
11176;10810; Merging AA DividendMiles yield error. What _exact_ steps navigate phone menu? All get computer.;negative
11177;12994; phone 47 minutes...said would 10... Any advice?;negative
11178;1376; 40 minutes tarmac now. That's hour delay.;negative
11179;3708; please help trace luggage put without name tag 11 February 2014 Albuquerque airport;negative
11180;3024; WTH honest customers. This better last change driving home. Has plane left not!;negative
11181;6465; understand weather issue time Cancelled Flighted reinstated Cancelled Flighted hardly updates nothing me= :(;negative
11182;8989;" DeeDee Lynn S. great PHX; Richard P. jerk. Rude us parents no reason.";negative
11183;8917; Thank you!;positive
11184;3840; 65 72 year old flying Tokyo vacation bad knees happens https://t.co/72RMpkOGwu  ;negative
11185;10183; ANSWER THE BLOODY PHONE!;negative
11186;2721;Hey , job, give safety spin. This plane broke original flight out. #unitedSucks;negative
11187;13174; Thanks understand used tug next gate over, ground crew took break? #unacceptable;negative
11188;12185; change fee price new ticket... Not logical;negative
11189;13278; dmed;negative
11190;13536; see report team?;negative
11191;9449; hold customer care. Wonder someone pick phone 5pm.;negative
11192;4100; wanted to, Cancelled Flightled tickets.... They special guess even united.;negative
11193;3850;. Don't post link article verifies initial complaint 20+ comments saying thing. ;negative
11194;11452; no, could Laguardia, JFK Charlotte. no idea tho;negative
11195;12510; try contacting everyone flight refund offer might believe sincere;negative
11196;184; Only way fly! #Elevate #Gold;positive
11197;11458; thanks reaching me. My Gold Div no. 2k424j0. My Flights changed Confirmation DNX58V.;positive
11198;539; See? We told repeatedly pilot Late Flight kept getting Late Flightr. After boarded, defibrillator issue.;negative
11199;9191; worst. pay $200 NOT take first flight round trip! Otherwise they'll Cancelled Flight whole flight.;negative
11200;2943; I'm rebooked. Getting home hours Late Flightr planned. What chances I'll ever see bag again? #unhappytraveler;negative
11201;6755; ’s Marty St. George really zero clue. How still job? #nobaggagefees http://t.co/tjDzaMHPEw;negative
11202;5385; crazy hold times today. Over hour now. Help?;negative
11203;8110;Lines may extra long security slow, seems employees quick blame customers arrive 3-4 hours ahead ;negative
11204;11062;" miss too. Work taken Philly. I’ve flight 1776 BOS —&gt; PHL many times res. seat";positive
11205;1701; send confirmation number get home safe sound. This pay expensive services you!;negative
11206;1186; frustratingly, delay happened either gate, even onboard aircraft! No heads advance!!!;negative
11207;4408; nothing help us restore barely-expired #RapidRewards points?;negative
11208;5089; Your hold music needs fixed:certain tracks loud phone button mashing tones them.Estimated wait time would help 2.;negative
